dmd_type,dmd_id,dmd_name,bnf_code
VMP,12013811000001103,Aspirin 62.5mg/5ml oral solution,0209000A0AAA4A4
VMP,12013911000001108,Aspirin 62.5mg/5ml oral suspension,0209000A0AAA4A4
AMP,11981411000001106,Aspirin 62.5mg/5ml oral solution,0209000A0AAA4A4
AMP,11980811000001100,Aspirin 62.5mg/5ml oral suspension,0209000A0AAA4A4
VMP,12012111000001104,Aspirin 100mg/5ml oral solution,0209000A0AAA5A5
VMP,11712811000001108,Aspirin 100mg/5ml oral suspension,0209000A0AAA5A5
AMP,11968411000001102,Aspirin 100mg/5ml oral solution,0209000A0AAA5A5
AMP,11692711000001109,Aspirin 100mg/5ml oral suspension,0209000A0AAA5A5
VMP,10064711000001104,Aspirin 75mg effervescent tablets,0209000A0AAA7A7
AMP,10063211000001108,Aspirin 75mg effervescent tablets,0209000A0AAA7A7
AMP,10063011000001103,Aspirin 75mg effervescent tablets,0209000A0AAA7A7
VMP,319773006,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,765111000001108,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,916711000001109,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,595211000001103,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,9789111000001100,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,698811000001100,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,15985111000001103,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,22610611000001102,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,163411000001106,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,173911000001105,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,12430611000001107,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,37148811000001109,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,29996011000001100,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,38796611000001100,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,13662311000001102,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,17785711000001109,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,15069611000001102,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,33511000001106,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,594611000001102,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,852711000001109,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,21776611000001101,Aspirin 75mg dispersible tablets,0209000A0AAABAB
AMP,19429611000001108,Aspirin 75mg dispersible tablets,0209000A0AAABAB
VMP,319775004,Aspirin 75mg tablets,0209000A0AAAJAJ
